Rodada;NumeroArea;ProcessoMinerario;Situacao;Modalidade;RegimeDisponibilidade;Municipio;UnidadeFederacao;AreaPoligonal;ValorLanceVencedorReais;NomeVencedor;CpfCnpjVencedor
1;190;301173/2016;Livre;Oferta Pública;Pesquisa;CABACEIRAS;Paraíba;5,14;0,00;;
1;191;301174/2016;Livre;Oferta Pública;Pesquisa;BONITO DE SANTA FÉ;Paraíba;44,62;0,00;;
1;192;846176/2015;Livre;Oferta Pública;Pesquisa;CUITEGI;Paraíba;3,77;0,00;;
1;193;840025/2016;Livre;Oferta Pública;Pesquisa;SANTA FILOMENA;Pernambuco;49,75;0,00;;
1;194;840026/2016;Livre;Oferta Pública;Pesquisa;SANTA FILOMENA;Pernambuco;49,75;0,00;;
1;195;840029/2016;Livre;Oferta Pública;Pesquisa;SANTA FILOMENA;Pernambuco;49,00;0,00;;
1;196;840098/2015;Livre;Oferta Pública;Pesquisa;JABOATÃO DOS GUARARAPES;Pernambuco;49,32;0,00;;
1;197;840197/2015;Livre;Oferta Pública;Pesquisa;PETROLINA;Pernambuco;48,97;0,00;;
1;198;840334/2014;Conquistada;Oferta Pública;Pesquisa;SANTA MARIA DO CAMBUCÁ;Pernambuco;48,46;0,00;Judá Mendes Gori;102.***.***60
1;199;840335/2014;Conquistada;Oferta Pública;Pesquisa;SANTA MARIA DO CAMBUCÁ;Pernambuco;47,58;0,00;Judá Mendes Gori;102.***.***60
1;200;840343/2016;Livre;Oferta Pública;Pesquisa;IATI;Pernambuco;46,57;0,00;;
1;201;840355/2016;Aguardando Leilão;Oferta Pública;Pesquisa;PESQUEIRA;Pernambuco;49,00;0,00;;
1;201;840355/2016;Livre;Proposta Fechada;Pesquisa;PESQUEIRA;Pernambuco;49,00;0,00;;
1;202;840846/2012;Livre;Oferta Pública;Pesquisa;ITAMBÉ;Pernambuco;49,74;0,00;;
1;203;803003/2014;Livre;Oferta Pública;Pesquisa;SIMÕES;Piauí;50,00;0,00;;
1;204;803132/2018;Livre;Oferta Pública;Pesquisa;SÃO GONÇALO DO GURGUÉIA;Piauí;49,20;0,00;;
1;205;803142/2016;Livre;Oferta Pública;Pesquisa;SÃO JOSÉ DO PIAUÍ;Piauí;49,60;0,00;;
1;206;803143/2016;Livre;Oferta Pública;Pesquisa;SÃO JOSÉ DO PIAUÍ;Piauí;49,44;0,00;;
1;207;803144/2016;Livre;Oferta Pública;Pesquisa;SÃO JOSÉ DO PIAUÍ;Piauí;49,78;0,00;;
1;208;803154/2016;Conquistada;Oferta Pública;Pesquisa;PICOS;Piauí;49,83;0,00;MINOR  MINERACAO DO NORDESTE LTDA;027.**.***/****07
1;209;803160/2013;Livre;Oferta Pública;Pesquisa;JERUMENHA;Piauí;49,99;0,00;;
1;210;803161/2013;Livre;Oferta Pública;Pesquisa;JERUMENHA;Piauí;49,73;0,00;;
1;211;803244/2016;Livre;Oferta Pública;Pesquisa;DOM INOCÊNCIO;Piauí;50,00;0,00;;
1;212;803287/2016;Livre;Oferta Pública;Pesquisa;QUEIMADA NOVA;Piauí;15,73;0,00;;
1;213;803288/2016;Livre;Oferta Pública;Pesquisa;QUEIMADA NOVA;Piauí;50,00;0,00;;
1;214;300113/2017;Livre;Oferta Pública;Pesquisa;MARIPÁ;Paraná;32,61;0,00;;
1;215;300138/2018;Conquistada;Oferta Pública;Pesquisa;LAPA;Paraná;31,16;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;216;300201/2017;Arrematada;Proposta Fechada;Pesquisa;ALMIRANTE TAMANDARÉ;Paraná;29,44;50000,00;UNIAO BRASILEIRA DE MINERACAO LTDA.;079.**.***/****52
1;216;300201/2017;Aguardando Leilão;Oferta Pública;Pesquisa;ALMIRANTE TAMANDARÉ;Paraná;29,44;0,00;;
1;217;300335/2017;Conquistada;Oferta Pública;Pesquisa;LAPA;Paraná;36,59;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;218;300342/2016;Livre;Oferta Pública;Pesquisa;SANTA TEREZINHA DE ITAIPU;Paraná;27,51;0,00;;
1;219;300415/2017;Conquistada;Oferta Pública;Pesquisa;TIBAGI;Paraná;21,00;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;220;300531/2018;Livre;Proposta Fechada;Pesquisa;PALMEIRA;Paraná;40,10;0,00;;
1;220;300531/2018;Aguardando Leilão;Oferta Pública;Pesquisa;PALMEIRA;Paraná;40,10;0,00;;
1;221;300561/2016;Livre;Oferta Pública;Pesquisa;SALTO DO LONTRA;Paraná;34,25;0,00;;
1;222;300747/2017;Arrematada;Proposta Fechada;Pesquisa;CASTRO;Paraná;31,33;5000,00;CARLOS FERNANDO RODRIGUES DA PAZ;005.***.***06
1;222;300747/2017;Aguardando Leilão;Oferta Pública;Pesquisa;CASTRO;Paraná;31,33;0,00;;
1;223;300763/2016;Conquistada;Oferta Pública;Pesquisa;MANDIRITUBA;Paraná;41,75;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;224;300805/2018;Conquistada;Oferta Pública;Pesquisa;TEIXEIRA SOARES;Paraná;19,46;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;225;300809/2017;Conquistada;Oferta Pública;Pesquisa;CASTRO;Paraná;42,90;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;226;300905/2017;Livre;Proposta Fechada;Pesquisa;CURITIBA;Paraná;29,20;0,00;;
1;226;300905/2017;Aguardando Leilão;Oferta Pública;Pesquisa;CURITIBA;Paraná;29,20;0,00;;
1;227;300932/2017;Livre;Oferta Pública;Pesquisa;FLORESTA;Paraná;50,00;0,00;;
1;228;300935/2017;Livre;Oferta Pública;Pesquisa;ENÉAS MARQUES;Paraná;46,69;0,00;;
1;229;300937/2017;Livre;Proposta Fechada;Pesquisa;CASCAVEL;Paraná;31,38;0,00;;
1;229;300937/2017;Aguardando Leilão;Oferta Pública;Pesquisa;CASCAVEL;Paraná;31,38;0,00;;
1;230;300987/2016;Livre;Proposta Fechada;Pesquisa;SÃO JOSÉ DOS PINHAIS;Paraná;39,04;0,00;;
1;230;300987/2016;Aguardando Leilão;Oferta Pública;Pesquisa;SÃO JOSÉ DOS PINHAIS;Paraná;39,04;0,00;;
1;231;301056/2016;Livre;Oferta Pública;Pesquisa;SÃO JERÔNIMO DA SERRA;Paraná;25,00;0,00;;
1;232;302926/2015;Livre;Oferta Pública;Pesquisa;SÃO CARLOS DO IVAÍ;Paraná;34,77;0,00;;
1;233;303013/2017;Livre;Oferta Pública;Pesquisa;RIBEIRÃO CLARO;Paraná;29,93;0,00;;
1;234;303110/2018;Livre;Proposta Fechada;Pesquisa;BALSA NOVA;Paraná;45,95;0,00;;
1;234;303110/2018;Aguardando Leilão;Oferta Pública;Pesquisa;BALSA NOVA;Paraná;45,95;0,00;;
1;235;303194/2017;Livre;Oferta Pública;Pesquisa;JACAREZINHO;Paraná;41,64;0,00;;
1;236;303246/2018;Livre;Oferta Pública;Pesquisa;UNIÃO DA VITÓRIA;Paraná;46,71;0,00;;
1;237;826005/2016;Aguardando Leilão;Oferta Pública;Pesquisa;PONTA GROSSA;Paraná;49,35;0,00;;
1;237;826005/2016;Livre;Proposta Fechada;Pesquisa;PONTA GROSSA;Paraná;49,35;0,00;;
1;238;826039/2016;Conquistada;Oferta Pública;Pesquisa;FERNANDES PINHEIRO;Paraná;48,56;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;239;826042/2016;Conquistada;Oferta Pública;Pesquisa;IRATI;Paraná;49,59;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;240;826043/2016;Arrematada;Proposta Fechada;Pesquisa;IRATI;Paraná;47,53;1202,02;GS EXTRACAO E COMERCIO DE AREIA LTDA;820.**.***/****02
1;240;826043/2016;Aguardando Leilão;Oferta Pública;Pesquisa;IRATI;Paraná;47,53;0,00;;
1;241;826127/2017;Livre;Oferta Pública;Pesquisa;TUPÃSSI;Paraná;49,76;0,00;;
1;242;826170/2017;Livre;Oferta Pública;Pesquisa;JAGUARIAÍVA;Paraná;48,50;0,00;;
1;243;826217/2016;Livre;Oferta Pública;Pesquisa;ITAGUAJÉ;Paraná;39,47;0,00;;
1;244;826259/2017;Livre;Oferta Pública;Pesquisa;PORTO VITÓRIA;Paraná;38,98;0,00;;
1;245;826274/2017;Conquistada;Oferta Pública;Pesquisa;SÃO JOSÉ DOS PINHAIS;Paraná;43,65;0,00;JULIANO DE LIMA E SILVA;023.***.***23
1;246;826449/2016;Livre;Oferta Pública;Pesquisa;CORONEL VIVIDA;Paraná;28,09;0,00;;
1;247;826555/2017;Livre;Oferta Pública;Pesquisa;FLORESTÓPOLIS;Paraná;35,37;0,00;;
1;248;826556/2017;Arrematada;Proposta Fechada;Pesquisa;ROLÂNDIA;Paraná;42,36;1122,08;EMPRESA BRASILEIRA DE AGREGADOS MINERAIS S/A;104.**.***/****94
1;248;826556/2017;Aguardando Leilão;Oferta Pública;Pesquisa;ROLÂNDIA;Paraná;42,36;0,00;;
1;249;300019/2018;Livre;Oferta Pública;Pesquisa;MAGÉ;Rio de Janeiro;22,86;0,00;;
1;250;300038/2018;Livre;Oferta Pública;Pesquisa;SÃO GONÇALO;Rio de Janeiro;10,29;0,00;;
1;251;300150/2018;Livre;Oferta Pública;Pesquisa;BOM JARDIM;Rio de Janeiro;5,06;0,00;;
1;252;300163/2016;Livre;Oferta Pública;Pesquisa;MACAÉ;Rio de Janeiro;47,20;0,00;;
1;253;300164/2016;Livre;Oferta Pública;Pesquisa;NOVA IGUAÇU;Rio de Janeiro;21,96;0,00;;
1;254;300200/2016;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;13,04;0,00;;
1;255;300221/2016;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;26,61;0,00;;
1;256;300324/2017;Livre;Oferta Pública;Pesquisa;QUATIS;Rio de Janeiro;9,28;0,00;;
1;257;300751/2018;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;7,87;0,00;;
1;258;300757/2018;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;8,35;0,00;;
1;259;300858/2019;Livre;Oferta Pública;Pesquisa;BARRA DO PIRAÍ;Rio de Janeiro;21,23;0,00;;
1;260;301084/2012;Conquistada;Oferta Pública;Pesquisa;TRÊS RIOS;Rio de Janeiro;11,50;0,00;Eneida Andrade da Silva;455.***.***34
1;261;301134/2016;Livre;Oferta Pública;Pesquisa;SÃO FRANCISCO DE ITABAPOANA;Rio de Janeiro;5,60;0,00;;
1;262;302405/2015;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;19,81;0,00;;
1;263;303101/2017;Livre;Oferta Pública;Pesquisa;SÃO GONÇALO;Rio de Janeiro;21,66;0,00;;
1;264;890041/2014;Conquistada;Oferta Pública;Pesquisa;SEROPÉDICA;Rio de Janeiro;5,28;0,00;GMCS CONSULTORIA E SONDAGEM EIRELI;380.**.***/****70
1;265;890042/2014;Livre;Proposta Fechada;Pesquisa;SEROPÉDICA;Rio de Janeiro;25,37;0,00;;
1;265;890042/2014;Aguardando Leilão;Oferta Pública;Pesquisa;SEROPÉDICA;Rio de Janeiro;25,37;0,00;;
1;266;890057/2018;Conquistada;Oferta Pública;Pesquisa;TANGUÁ;Rio de Janeiro;49,99;0,00;BIOREMA EXTRACAO DE MINERAIS LTDA;104.**.***/****59
1;267;890107/2018;Livre;Oferta Pública;Pesquisa;ITABORAÍ;Rio de Janeiro;21,43;0,00;;
1;268;890139/2014;Arrematada;Proposta Fechada;Pesquisa;ITAGUAÍ;Rio de Janeiro;22,32;25000,00;AREAL SOL NASCENTE LTDA;358.**.***/****47
1;268;890139/2014;Aguardando Leilão;Oferta Pública;Pesquisa;ITAGUAÍ;Rio de Janeiro;22,32;0,00;;
1;269;890152/2014;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;50,00;0,00;;
1;270;890153/2014;Livre;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;50,00;0,00;;
1;271;890154/2014;Livre;Oferta Pública;Pesquisa;NITERÓ;Rio de Janeiro;50,00;0,00;;
1;272;890155/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;273;890156/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;274;890157/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;275;890158/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;276;890160/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;277;890161/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;278;890163/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;50,00;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;279;890164/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;43,26;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;280;890165/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;2,32;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;281;890167/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;12,06;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;282;890168/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;49,58;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;283;890170/2014;Conquistada;Oferta Pública;Pesquisa;NITERÓI;Rio de Janeiro;44,14;0,00;ALEXANDRE CARLOS BRAGA;439.***.***10
1;284;890235/2015;Livre;Oferta Pública;Pesquisa;MACAÉ;Rio de Janeiro;46,10;0,00;;
1;285;890314/2016;Livre;Oferta Pública;Pesquisa;ITABORAÍ;Rio de Janeiro;47,68;0,00;;
1;286;890379/2015;Livre;Oferta Pública;Pesquisa;SÃO PEDRO DA ALDEIA;Rio de Janeiro;48,80;0,00;;
1;287;890405/2013;Conquistada;Oferta Pública;Pesquisa;SÃO FRANCISCO DE ITABAPOANA;Rio de Janeiro;35,91;0,00;GEVERSON DINIZ BARBOSA;652.***.***49
1;288;890407/2013;Livre;Oferta Pública;Pesquisa;NOVA IGUAÇU;Rio de Janeiro;15,99;0,00;;
1;289;890459/2013;Livre;Oferta Pública;Pesquisa;CABO FRIO;Rio de Janeiro;49,86;0,00;;
1;290;890461/2013;Livre;Oferta Pública;Pesquisa;CABO FRIO;Rio de Janeiro;49,57;0,00;;
1;291;890462/2013;Livre;Oferta Pública;Pesquisa;CABO FRIO;Rio de Janeiro;37,45;0,00;;
1;292;890463/2013;Livre;Oferta Pública;Pesquisa;CABO FRIO;Rio de Janeiro;48,19;0,00;;
1;293;890464/2013;Livre;Oferta Pública;Pesquisa;CABO FRIO;Rio de Janeiro;48,90;0,00;;
1;294;890465/2013;Livre;Oferta Pública;Pesquisa;CABO FRIO;Rio de Janeiro;49,62;0,00;;
1;295;890492/2014;Livre;Proposta Fechada;Pesquisa;SEROPÉDICA;Rio de Janeiro;38,66;0,00;;
1;295;890492/2014;Aguardando Leilão;Oferta Pública;Pesquisa;SEROPÉDICA;Rio de Janeiro;38,66;0,00;;
1;296;890498/2014;Conquistada;Oferta Pública;Pesquisa;TERESÓPOLIS;Rio de Janeiro;49,27;0,00;GMCS CONSULTORIA E SONDAGEM EIRELI;380.**.***/****70
1;297;890506/2015;Livre;Oferta Pública;Pesquisa;MARICÁ;Rio de Janeiro;49,66;0,00;;
1;298;890507/2015;Livre;Oferta Pública;Pesquisa;MARICÁ;Rio de Janeiro;49,72;0,00;;
1;299;890570/2015;Conquistada;Oferta Pública;Pesquisa;ITAPERUNA;Rio de Janeiro;41,71;0,00;MORRO BRANCO MINERACAO LTDA;354.**.***/****54
1;300;890611/2015;Conquistada;Oferta Pública;Pesquisa;RIO BONITO;Rio de Janeiro;49,71;0,00;Giovanni Frigeri Cardoso;056.***.***96
1;301;890760/2013;Conquistada;Oferta Pública;Pesquisa;SILVA JARDIM;Rio de Janeiro;49,65;0,00;Giovanni Frigeri Cardoso;056.***.***96
1;302;890826/2014;Conquistada;Oferta Pública;Pesquisa;RIO DE JANEIRO;Rio de Janeiro;43,35;0,00;GMCS CONSULTORIA E SONDAGEM EIRELI;380.**.***/****70
1;303;890886/2014;Conquistada;Oferta Pública;Pesquisa;DUQUE DE CAXIAS;Rio de Janeiro;33,58;0,00;GMCS CONSULTORIA E SONDAGEM EIRELI;380.**.***/****70
1;304;890978/2014;Livre;Oferta Pública;Pesquisa;AREAL;Rio de Janeiro;44,92;0,00;;
1;305;300844/2017;Livre;Oferta Pública;Pesquisa;CEAR;Rio Grande do Norte;22,42;0,00;;
1;306;300900/2016;Livre;Oferta Pública;Pesquisa;GOVERNADOR DI;Rio Grande do Norte;42,56;0,00;;
1;307;848012/2017;Conquistada;Oferta Pública;Pesquisa;UPANEMA;Rio Grande do Norte;35,00;0,00;MARIA DAS GRACAS COSTA E SILVA MENDONCA;094.***.***34
1;308;848062/2016;Aguardando Leilão;Oferta Pública;Pesquisa;MOSSORÓ;Rio Grande do Norte;29,97;0,00;;
1;308;848062/2016;Livre;Proposta Fechada;Pesquisa;MOSSORÓ;Rio Grande do Norte;29,97;0,00;;
1;309;848093/2016;Conquistada;Oferta Pública;Pesquisa;MACAIBA;Rio Grande do Norte;49,97;0,00;CONSTRUMAQUINAS  TERRAPLENAGEM E LOCACOES DE MAQUINAS PESADAS LTDA;068.**.***/****86
1;310;848135/2018;Aguardando Leilão;Oferta Pública;Pesquisa;LAJES;Rio Grande do Norte;49,50;0,00;;
1;310;848135/2018;Livre;Proposta Fechada;Pesquisa;LAJES;Rio Grande do Norte;49,50;0,00;;
1;311;848269/2016;Conquistada;Oferta Pública;Pesquisa;MACAIBA;Rio Grande do Norte;1,51;0,00;Francisco das Chagas de Medeiros;260.***.***53
1;312;848274/2015;Livre;Oferta Pública;Pesquisa;CEAR;Rio Grande do Norte;12,84;0,00;;
1;313;848330/2013;Livre;Oferta Pública;Pesquisa;SÃO GONÇALO DO AMARANTE;Rio Grande do Norte;22,36;0,00;;
1;314;810201/2015;Livre;Oferta Pública;Pesquisa;ELDORADO DO SUL;Rio Grande do Sul;50,00;0,00;;
1;315;810202/2015;Livre;Oferta Pública;Pesquisa;ELDORADO DO SUL;Rio Grande do Sul;50,00;0,00;;
1;316;810242/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,49;0,00;;
1;317;810244/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,48;0,00;;
1;318;810246/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,48;0,00;;
1;319;810278/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,72;0,00;;
1;320;810279/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,72;0,00;;
1;321;810280/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,71;0,00;;
1;322;810281/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,68;0,00;;
1;323;810282/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,71;0,00;;
1;324;810283/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,71;0,00;;
1;325;810284/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,71;0,00;;
1;326;810285/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,70;0,00;;
1;327;810286/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,70;0,00;;
1;328;810287/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,70;0,00;;
1;329;810288/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,70;0,00;;
1;330;810289/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,69;0,00;;
1;331;810290/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,69;0,00;;
1;332;810291/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,69;0,00;;
1;333;810292/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,69;0,00;;
1;334;810293/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,68;0,00;;
1;335;810294/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,68;0,00;;
1;336;810295/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,68;0,00;;
1;337;810296/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,67;0,00;;
1;338;810297/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,67;0,00;;
1;339;810298/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,67;0,00;;
1;340;810299/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,66;0,00;;
1;341;810300/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,66;0,00;;
1;342;810301/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,65;0,00;;
1;343;810302/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,65;0,00;;
1;344;810303/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,64;0,00;;
1;345;810304/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,64;0,00;;
1;346;810305/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,63;0,00;;
1;347;810306/2013;Livre;Oferta Pública;Pesquisa;LAGOA DOS PATOS;Rio Grande do Sul;49,63;0,00;;
1;348;810427/2011;Suspensa;Oferta Pública;Pesquisa;SANTA MARIA;Rio Grande do Sul;49,91;0,00;;
1;349;810815/2015;Arrematada;Proposta Fechada;Pesquisa;CANELA;Rio Grande do Sul;49,98;102001,00;COMSAIBRICOMÉRCIO DE SAIBRO E BRITAS LTDA;082.**.***/****52
1;349;810815/2015;Aguardando Leilão;Oferta Pública;Pesquisa;CANELA;Rio Grande do Sul;49,98;0,00;;
1;350;810886/2014;Livre;Oferta Pública;Pesquisa;MONTENEGRO;Rio Grande do Sul;49,63;0,00;;
1;351;811027/2013;Arrematada;Proposta Fechada;Pesquisa;SÃO LEOPOLDO;Rio Grande do Sul;6,48;2000,00;GAMA MINERADORA EIRELI;094.**.***/****43
1;351;811027/2013;Aguardando Leilão;Oferta Pública;Pesquisa;SÃO LEOPOLDO;Rio Grande do Sul;6,48;0,00;;
1;352;811113/2014;Livre;Oferta Pública;Pesquisa;CHARQUEADAS;Rio Grande do Sul;50,00;0,00;;
1;353;811441/2014;Livre;Oferta Pública;Pesquisa;CHARQUEADAS;Rio Grande do Sul;49,92;0,00;;
1;354;811445/2011;Arrematada;Proposta Fechada;Pesquisa;GENERAL CÂMARA / SÃO JERÔNIMO;Rio Grande do Sul;45,23;25102,22;SANDRA DE ALMEIDA;834.***.***20
1;354;811445/2011;Aguardando Leilão;Oferta Pública;Pesquisa;GENERAL CÂMARA / SÃO JERÔNIMO;Rio Grande do Sul;45,23;0,00;;
1;355;300053/2015;Conquistada;Oferta Pública;Pesquisa;CAÇADOR;Santa Catarina;39,33;0,00;PEDREIRA TRIANGULO EXTRACAO E COMERCIALIZACAO DE PEDRAS LTDA;020.**.***/****69
1;356;300055/2015;Livre;Oferta Pública;Pesquisa;TREZE DE MAIO;Santa Catarina;34,71;0,00;;
1;357;300057/2018;Livre;Oferta Pública;Pesquisa;MARACAJÁ;Santa Catarina;37,67;0,00;;
1;358;300062/2018;Livre;Oferta Pública;Pesquisa;MONTE CASTELO;Santa Catarina;48,10;0,00;;
1;359;300101/2012;Arrematada;Proposta Fechada;Pesquisa;TIJUCAS;Santa Catarina;47,80;11000,00;Britacom Britagem e Comércio de Agregados e Pavimentações Ltda  EPP;124.**.***/****89
1;359;300101/2012;Aguardando Leilão;Oferta Pública;Pesquisa;TIJUCAS;Santa Catarina;47,80;0,00;;
1;360;300111/2018;Arrematada;Proposta Fechada;Pesquisa;BALNEÁRIO BARRA DO SUL;Santa Catarina;34,13;8202,02;GS EXTRACAO E COMERCIO DE AREIA LTDA;820.**.***/****02
1;360;300111/2018;Aguardando Leilão;Oferta Pública;Pesquisa;BALNEÁRIO BARRA DO SUL;Santa Catarina;34,13;0,00;;
1;361;300115/2016;Livre;Oferta Pública;Pesquisa;ANCHIETA;Santa Catarina;41,04;0,00;;
1;362;300134/2017;Arrematada;Proposta Fechada;Pesquisa;IRINEÓPOLIS;Santa Catarina;48,71;602000,00;MINERADORA PORTO UNIAO LTDA;222.**.***/****00
1;362;300134/2017;Aguardando Leilão;Oferta Pública;Pesquisa;IRINEÓPOLIS;Santa Catarina;48,71;0,00;;
1;363;300184/2014;Livre;Oferta Pública;Pesquisa;PORTO UNIÃO;Santa Catarina;43,18;0,00;;
1;364;300205/2018;Arrematada;Proposta Fechada;Pesquisa;TIJUCAS;Santa Catarina;34,95;11000,00;Britacom Britagem e Comércio de Agregados e Pavimentações Ltda  EPP;124.**.***/****89
1;364;300205/2018;Aguardando Leilão;Oferta Pública;Pesquisa;TIJUCAS;Santa Catarina;34,95;0,00;;
1;365;300210/2018;Livre;Oferta Pública;Pesquisa;PORTO UNIÃO;Santa Catarina;39,32;0,00;;
1;366;300260/2018;Conquistada;Oferta Pública;Pesquisa;PONTE ALTA;Santa Catarina;48,34;0,00;GS EXTRACAO E COMERCIO DE AREIA LTDA;820.**.***/****02
1;367;300279/2018;Aguardando Leilão;Oferta Pública;Pesquisa;BIGUAÇU;Santa Catarina;34,80;0,00;;
1;367;300279/2018;Arrematada;Proposta Fechada;Pesquisa;BIGUAÇU;Santa Catarina;34,80;5000,00;MS MINERIOS DO BRASIL LTDA;083.**.***/****44
1;368;300309/2014;Aguardando Leilão;Oferta Pública;Pesquisa;CORUPÁ;Santa Catarina;40,19;0,00;;
1;368;300309/2014;Arrematada;Proposta Fechada;Pesquisa;CORUPÁ;Santa Catarina;40,19;5202,02;GS EXTRACAO E COMERCIO DE AREIA LTDA;820.**.***/****02
1;369;300315/2009;Livre;Oferta Pública;Pesquisa;TUBURÃO;Santa Catarina;44,55;0,00;;
1;370;300361/2013;Livre;Oferta Pública;Pesquisa;GRAVATAL;Santa Catarina;35,31;0,00;;
1;371;300367/2017;Aguardando Leilão;Oferta Pública;Pesquisa;JAGUARUNA;Santa Catarina;39,06;0,00;;
